"","ID","Year","Month","Day","Division_rec","DIVISION","LUG","Length","Wtotal","Gutted_w","P_gonada","P_Higado","Sex","Maturity"
"27244",87779,2007,12,14,"NA",NA,"L",38.7,412.8,NA,NA,NA,2,0
"27245",87780,2007,12,14,"NA",NA,"L",35.8,381.7,NA,NA,NA,1,1
"27246",87781,2007,12,14,"NA",NA,"L",32.3,277.3,NA,NA,NA,2,0
"27247",87782,2007,12,14,"NA",NA,"L",39.4,460.2,NA,NA,NA,1,1
"27248",87783,2007,12,14,"NA",NA,"L",37.2,419.3,NA,NA,NA,2,0
"27249",87784,2007,12,14,"NA",NA,"L",34.5,289.8,NA,NA,NA,2,0
"27250",87785,2007,12,14,"NA",NA,"L",38.4,437.3,NA,NA,NA,1,1
"27251",87786,2007,12,14,"NA",NA,"L",37.1,362.3,NA,NA,NA,2,0
"27252",87787,2007,12,14,"NA",NA,"L",36.4,363.3,337.3,NA,NA,2,0
"27253",87788,2007,12,14,"NA",NA,"L",33,277.6,NA,NA,NA,2,0
"27254",87789,2007,12,14,"NA",NA,"L",36.3,334.2,NA,NA,NA,1,1
"27255",87790,2007,12,14,"NA",NA,"L",35.8,360.1,NA,NA,NA,1,0
"27256",87791,2007,12,14,"NA",NA,"L",37.2,385.6,NA,NA,NA,1,1
"27257",87792,2007,12,14,"NA",NA,"L",37.4,369.5,NA,NA,NA,1,1
"27258",87793,2007,12,14,"NA",NA,"L",36.5,373.6,NA,NA,NA,2,0
"27259",87794,2007,12,14,"NA",NA,"L",35.6,372,NA,NA,NA,2,0
"27260",87795,2007,12,14,"NA",NA,"L",35.7,357.2,NA,NA,NA,2,1
"27261",87796,2007,12,14,"NA",NA,"L",39.5,428.7,NA,NA,NA,1,1
"27262",87797,2007,12,14,"NA",NA,"L",32.6,294.5,NA,NA,NA,1,1
"27263",87798,2007,12,14,"NA",NA,"L",35.1,331.7,287.1,1.46,NA,1,1
"27264",87799,2007,12,14,"NA",NA,"L",34.5,311.2,NA,NA,NA,1,1
"27265",87800,2007,12,14,"NA",NA,"L",36.6,360.6,NA,NA,NA,1,1
"27266",87801,2007,12,14,"NA",NA,"L",37,374.1,NA,NA,NA,1,1
"27267",87802,2007,12,14,"NA",NA,"L",37.2,431.6,NA,NA,NA,2,0
"27268",87803,2007,12,14,"NA",NA,"L",40.3,495.6,NA,NA,NA,1,1
"27269",87804,2007,12,14,"NA",NA,"L",32.4,286.2,NA,NA,NA,1,1
"27270",87805,2007,12,14,"NA",NA,"L",35.2,333.5,NA,NA,NA,1,1
"27271",87806,2007,12,14,"NA",NA,"L",36.3,331.4,NA,NA,NA,2,0
"27272",87807,2007,12,14,"NA",NA,"L",39.3,443.7,NA,NA,NA,2,0
"27273",87808,2007,12,14,"NA",NA,"L",35.2,307.8,NA,NA,NA,1,1
"27274",87809,2007,12,14,"NA",NA,"L",36.4,391.6,NA,NA,NA,1,1
"27275",87810,2007,12,14,"NA",NA,"L",35.8,324.7,NA,NA,NA,2,0
"27276",87811,2007,12,14,"NA",NA,"L",34.5,361.7,NA,NA,NA,2,0
"27277",87812,2007,12,14,"NA",NA,"L",35,329.4,NA,NA,NA,1,1
"27278",87813,2007,12,14,"NA",NA,"L",33.5,263.9,NA,NA,NA,1,1
"27279",87814,2007,12,14,"NA",NA,"L",34.1,324.1,NA,NA,NA,2,0
"27280",87815,2007,12,14,"NA",NA,"L",36.8,360,NA,NA,NA,2,0
"27281",87816,2007,12,14,"NA",NA,"L",38.6,458.6,NA,NA,NA,1,1
"27282",87817,2007,12,14,"NA",NA,"L",36.5,349.9,NA,NA,NA,1,1
"27283",87818,2007,12,14,"NA",NA,"L",33.9,306.3,NA,NA,NA,2,0
"27284",87819,2007,12,14,"NA",NA,"L",38.5,474,NA,NA,NA,2,0
"27285",87820,2007,12,14,"NA",NA,"L",34.1,293.3,NA,NA,NA,1,1
"27286",87821,2007,12,14,"NA",NA,"L",38.7,454.1,NA,NA,NA,2,0
"27287",87822,2007,12,14,"NA",NA,"L",33.6,340.6,NA,NA,NA,2,0
"27288",87823,2007,12,14,"NA",NA,"L",32.9,314,NA,NA,NA,1,1
"27289",87824,2007,12,14,"NA",NA,"L",38.2,470.1,NA,NA,NA,2,0
"27290",87825,2007,12,14,"NA",NA,"L",36.9,389.4,NA,NA,NA,2,0
"27291",87826,2007,12,14,"NA",NA,"L",34.9,315.2,NA,NA,NA,1,1
"27292",87827,2007,12,14,"NA",NA,"L",34,275.8,NA,NA,NA,1,1
"27293",87828,2007,12,14,"NA",NA,"L",32.1,282.5,NA,NA,NA,1,0
"27294",88246,2007,12,20,"NA",NA,"L",34.5,301.1,NA,NA,NA,1,1
"27295",88247,2007,12,20,"NA",NA,"L",33.7,256.4,NA,NA,NA,1,1
"27296",88248,2007,12,20,"NA",NA,"L",31.1,219.5,NA,NA,NA,2,0
"27297",88249,2007,12,20,"NA",NA,"L",31.5,218.8,NA,NA,NA,2,0
"27298",88250,2007,12,20,"NA",NA,"L",31.4,210.8,NA,NA,NA,2,0
"27299",88251,2007,12,20,"NA",NA,"L",32.6,235.2,NA,NA,NA,1,1
"27300",88252,2007,12,20,"NA",NA,"L",33.9,251.4,NA,NA,NA,2,0
"27301",88253,2007,12,20,"NA",NA,"L",32.2,239.9,NA,NA,NA,1,1
"27302",88254,2007,12,20,"NA",NA,"L",33.5,257.7,NA,NA,NA,2,0
"27303",88255,2007,12,20,"NA",NA,"L",24.6,99.2,NA,NA,NA,2,0
"27304",88256,2007,12,20,"NA",NA,"L",29.7,185.5,NA,NA,NA,2,0
"27305",88257,2007,12,20,"NA",NA,"L",30.5,199.5,NA,NA,NA,2,0
"27306",88258,2007,12,20,"NA",NA,"L",34.6,308.1,NA,NA,NA,1,1
"27307",88259,2007,12,20,"NA",NA,"L",31.2,231.2,NA,NA,NA,1,1
"27308",88260,2007,12,20,"NA",NA,"L",34.4,287.6,NA,NA,NA,1,1
"27309",88261,2007,12,20,"NA",NA,"L",33.8,263,NA,NA,NA,1,1
"27310",88262,2007,12,20,"NA",NA,"L",31.6,192.4,NA,NA,NA,1,1
"27311",88263,2007,12,20,"NA",NA,"L",32.2,214.4,NA,NA,NA,2,0
"27312",88264,2007,12,20,"NA",NA,"L",32.9,250.5,NA,NA,NA,1,1
"27313",88265,2007,12,20,"NA",NA,"L",31.1,228.9,NA,NA,NA,2,0
"27314",88266,2007,12,20,"NA",NA,"L",33.3,252,NA,NA,NA,2,0
"27315",88267,2007,12,20,"NA",NA,"L",28.3,159.1,NA,NA,NA,2,0
"27316",88268,2007,12,20,"NA",NA,"L",31.4,243.2,NA,NA,NA,2,0
"27317",88269,2007,12,20,"NA",NA,"L",32.9,269.9,NA,NA,NA,1,1
"27318",88270,2007,12,20,"NA",NA,"L",32.1,238.8,NA,NA,NA,1,1
"27319",88271,2007,12,20,"NA",NA,"L",24.5,101.5,NA,NA,NA,2,0
"27320",88272,2007,12,20,"NA",NA,"L",31.7,209.6,NA,NA,NA,1,1
"27321",88273,2007,12,20,"NA",NA,"L",30.7,187.9,NA,NA,NA,1,1
"27322",88274,2007,12,20,"NA",NA,"L",33.8,259.9,NA,NA,NA,1,1
"27323",88275,2007,12,20,"NA",NA,"L",30.5,232.4,NA,NA,NA,2,0
"27324",88276,2007,12,20,"NA",NA,"L",33.9,274.6,NA,NA,NA,2,0
"27325",88277,2007,12,20,"NA",NA,"L",31.5,205.7,NA,NA,NA,2,0
"27326",88278,2007,12,20,"NA",NA,"L",31,199.3,NA,NA,NA,1,1
"27327",88279,2007,12,20,"NA",NA,"L",29.3,165.9,NA,NA,NA,2,0
"27328",88280,2007,12,20,"NA",NA,"L",29,158.5,NA,NA,NA,2,0
"27329",88281,2007,12,20,"NA",NA,"L",30.9,211.7,NA,NA,NA,2,0
"27330",88282,2007,12,20,"NA",NA,"L",28.1,153.5,NA,NA,NA,2,0
"27331",88283,2007,12,20,"NA",NA,"L",30.6,188.4,NA,NA,NA,2,0
"27332",88284,2007,12,20,"NA",NA,"L",30,173.3,NA,NA,NA,1,1
"27333",88285,2007,12,20,"NA",NA,"L",30.5,187.2,NA,NA,NA,2,0
"27334",88286,2007,12,20,"NA",NA,"L",30.8,192.1,NA,NA,NA,2,0
"27335",88287,2007,12,20,"NA",NA,"L",30.9,179.2,NA,NA,NA,1,1
"27336",88288,2007,12,20,"NA",NA,"L",30.7,209.4,NA,NA,NA,2,0
"27337",88289,2007,12,20,"NA",NA,"L",27.5,123.8,NA,NA,NA,1,0
"27338",88290,2007,12,20,"NA",NA,"L",28.1,147.8,NA,NA,NA,1,0
"27339",88332,2008,1,15,"NA",NA,"L",30.3,194,NA,NA,NA,1,0
"27340",88333,2008,1,15,"NA",NA,"L",27.6,132.5,NA,NA,NA,1,0
"27341",88334,2008,1,15,"NA",NA,"L",31.4,198.2,NA,NA,NA,2,0
"27342",88335,2008,1,15,"NA",NA,"L",30.3,178,NA,NA,NA,1,1
"27343",88336,2008,1,15,"NA",NA,"L",29.9,161.1,NA,NA,NA,1,1
"27344",88337,2008,1,15,"NA",NA,"L",30.8,200.6,NA,NA,NA,1,1
"27345",88338,2008,1,15,"NA",NA,"L",30.5,176.7,NA,NA,NA,1,1
"27346",88339,2008,1,15,"NA",NA,"L",28.7,129.6,NA,NA,NA,2,0
"27347",88340,2008,1,15,"NA",NA,"L",32,195.1,NA,NA,NA,2,0
"27348",88341,2008,1,15,"NA",NA,"L",31.3,183.7,NA,NA,NA,1,1
"27349",88342,2008,1,15,"NA",NA,"L",28.3,134.2,NA,NA,NA,2,0
"27350",88343,2008,1,15,"NA",NA,"L",27.9,142.7,NA,NA,NA,1,0
"27351",88344,2008,1,15,"NA",NA,"L",27.2,157.7,NA,NA,NA,1,0
"27352",88345,2008,1,15,"NA",NA,"L",27.1,124.6,NA,NA,NA,1,0
"27353",88346,2008,1,15,"NA",NA,"L",27.5,141.6,NA,NA,NA,2,0
"27354",88347,2008,1,15,"NA",NA,"L",29.8,196.4,NA,NA,NA,1,1
"27355",88348,2008,1,15,"NA",NA,"L",29,171.5,NA,NA,NA,1,0
"27356",88349,2008,1,15,"NA",NA,"L",30.5,171.8,NA,NA,NA,1,1
"27357",88350,2008,1,15,"NA",NA,"L",33.1,240.1,NA,NA,NA,2,0
"27358",88351,2008,1,15,"NA",NA,"L",29.5,153.9,NA,NA,NA,2,0
"27359",88352,2008,1,15,"NA",NA,"L",25.9,113.9,NA,NA,NA,1,0
"27360",88353,2008,1,15,"NA",NA,"L",22.6,71.5,NA,NA,NA,2,0
"27361",88354,2008,1,15,"NA",NA,"L",22.4,67.2,NA,NA,NA,1,0
"27362",88355,2008,1,15,"NA",NA,"L",19,39,NA,NA,NA,1,0
"27363",88356,2008,1,15,"NA",NA,"L",29.4,166.1,NA,NA,NA,1,1
"27364",88357,2008,1,15,"NA",NA,"L",30.4,169,NA,NA,NA,2,0
"27365",88358,2008,1,15,"NA",NA,"L",30.3,189.5,NA,NA,NA,1,1
"27366",88359,2008,1,15,"NA",NA,"L",32.9,209,NA,NA,NA,2,0
"27367",88360,2008,1,15,"NA",NA,"L",30.7,166.6,NA,NA,NA,2,0
"27368",88361,2008,1,15,"NA",NA,"L",30.3,183.6,NA,NA,NA,1,0
"27369",88362,2008,1,15,"NA",NA,"L",31.5,198.7,NA,NA,NA,1,0
"27370",88363,2008,1,15,"NA",NA,"L",32.3,240.8,NA,NA,NA,2,0
"27371",88364,2008,1,15,"NA",NA,"L",29.4,169.7,NA,NA,NA,1,1
"27372",88365,2008,1,15,"NA",NA,"L",29.7,158.6,NA,NA,NA,1,1
"27373",88366,2008,1,15,"NA",NA,"L",31,184.4,NA,NA,NA,2,0
"27374",88367,2008,1,15,"NA",NA,"L",28.5,168.9,NA,NA,NA,2,0
"27375",88368,2008,1,15,"NA",NA,"L",31.4,177.3,NA,NA,NA,1,1
"27376",88369,2008,1,15,"NA",NA,"L",29.4,146.2,NA,NA,NA,2,0
"27377",88370,2008,1,15,"NA",NA,"L",31.5,197.5,NA,NA,NA,2,0
"27378",88371,2008,1,15,"NA",NA,"L",29.8,161.2,NA,NA,NA,1,1
"27379",88372,2008,1,15,"NA",NA,"L",29.9,201.5,NA,NA,NA,1,0
"27380",88373,2008,1,15,"NA",NA,"L",29.5,173.3,NA,NA,NA,1,1
"27381",88374,2008,1,15,"NA",NA,"L",33,200,NA,NA,NA,1,1
"27382",88375,2008,1,15,"NA",NA,"L",31.7,210.2,NA,NA,NA,1,1
"27383",88376,2008,1,15,"NA",NA,"L",30.2,175.9,NA,NA,NA,2,0
"27384",88377,2008,1,15,"NA",NA,"L",28.5,142.5,NA,NA,NA,1,0
"27385",88378,2008,1,15,"NA",NA,"L",27.1,132.1,NA,NA,NA,1,0
"27386",88379,2008,1,15,"NA",NA,"L",26.2,111,NA,NA,NA,1,0
"27387",88380,2008,1,15,"NA",NA,"L",31.3,182.3,NA,NA,NA,2,0
"27388",88381,2008,1,15,"NA",NA,"L",27.7,147.1,NA,NA,NA,1,0
"27389",88382,2008,1,15,"NA",NA,"L",28,163.7,NA,NA,NA,1,0
"27390",88383,2008,1,15,"NA",NA,"L",28.5,146.4,NA,NA,NA,2,0
"27391",88384,2008,1,15,"NA",NA,"L",28.4,135.9,NA,NA,NA,2,0
"27392",88385,2008,1,15,"NA",NA,"L",26.8,115.8,NA,NA,NA,2,0
"27393",88386,2008,1,15,"NA",NA,"L",28.7,138.1,NA,NA,NA,2,0
"27394",88387,2008,1,15,"NA",NA,"L",26.5,117,NA,NA,NA,1,0
"27395",88388,2008,1,15,"NA",NA,"L",26.8,121.1,NA,NA,NA,1,0
"27396",88389,2008,1,15,"NA",NA,"L",22.2,67.5,NA,NA,NA,2,0
"27397",88390,2008,1,15,"NA",NA,"L",35,276,NA,NA,NA,1,1
"27398",88391,2008,1,15,"NA",NA,"L",33.1,246,NA,NA,NA,1,1
"27399",88392,2008,1,15,"NA",NA,"L",31.5,209,NA,NA,NA,2,0
"27400",88393,2008,1,15,"NA",NA,"L",33.5,243,NA,NA,NA,2,0
"27401",88394,2008,1,15,"NA",NA,"L",33,240.5,NA,NA,NA,2,0
"27402",88395,2008,1,15,"NA",NA,"L",35.4,260.6,NA,NA,NA,1,1
"27403",88396,2008,1,15,"NA",NA,"L",36.5,309.2,NA,NA,NA,1,1
"27404",88397,2008,1,15,"NA",NA,"L",34.4,281.5,NA,NA,NA,1,1
"27405",88398,2008,1,15,"NA",NA,"L",33.6,230.6,NA,NA,NA,1,1
"27406",88399,2008,1,15,"NA",NA,"L",31.5,219.1,NA,NA,NA,1,0
"27407",88400,2008,1,15,"NA",NA,"L",34.1,256.7,NA,NA,NA,1,1
"27408",88401,2008,1,15,"NA",NA,"L",32.1,204.6,NA,NA,NA,1,1
"27409",88402,2008,1,15,"NA",NA,"L",35.2,284.4,NA,NA,NA,2,0
"27410",88403,2008,1,15,"NA",NA,"L",33.8,242.6,NA,NA,NA,1,1
"27411",88404,2008,1,15,"NA",NA,"L",34.6,237.1,NA,NA,NA,2,0
"27412",88405,2008,1,15,"NA",NA,"L",34.3,263.4,NA,NA,NA,1,1
"27413",88406,2008,1,15,"NA",NA,"L",33.5,252.6,NA,NA,NA,1,1
"27414",88407,2008,1,15,"NA",NA,"L",34.5,312.5,NA,NA,NA,2,0
"27415",88408,2008,1,15,"NA",NA,"L",35.9,293.2,NA,NA,NA,1,1
"27416",88409,2008,1,15,"NA",NA,"L",34.3,279.1,NA,NA,NA,1,1
"27417",88410,2008,1,15,"NA",NA,"L",32.5,226.9,NA,NA,NA,2,0
"27418",88411,2008,1,15,"NA",NA,"L",32.5,214.2,NA,NA,NA,2,0
"27419",88412,2008,1,15,"NA",NA,"L",32,198.8,NA,NA,NA,1,0
"27420",88413,2008,1,15,"NA",NA,"L",32.6,217,NA,NA,NA,1,1
"27421",88414,2008,1,15,"NA",NA,"L",33.1,205.8,NA,NA,NA,2,0
"27422",88415,2008,1,15,"NA",NA,"L",35.4,334.1,NA,NA,NA,2,0
"27423",88416,2008,1,15,"NA",NA,"L",35.5,290.3,NA,NA,NA,1,1
"27424",88417,2008,1,15,"NA",NA,"L",34.9,264.6,NA,NA,NA,1,1
"27425",88418,2008,1,15,"NA",NA,"L",32.4,219.7,NA,NA,NA,2,0
"27426",88419,2008,1,15,"NA",NA,"L",32.6,206.7,NA,NA,NA,1,1
"27427",88420,2008,1,15,"NA",NA,"L",34,230.5,NA,NA,NA,2,0
"27428",88421,2008,1,15,"NA",NA,"L",32.5,225.7,NA,NA,NA,1,1
"27429",88422,2008,1,15,"NA",NA,"L",35.5,277.4,NA,NA,NA,1,1
"27430",88423,2008,1,15,"NA",NA,"L",33,235.2,NA,NA,NA,2,0
"27431",88424,2008,1,15,"NA",NA,"L",35,289.5,NA,NA,NA,2,0
"27432",88425,2008,1,15,"NA",NA,"L",34.4,262.6,NA,NA,NA,1,1
"27433",88426,2008,1,15,"NA",NA,"L",33,258.5,NA,NA,NA,1,1
"27434",88427,2008,1,15,"NA",NA,"L",28.4,153.2,NA,NA,NA,2,0
"27435",88428,2008,1,15,"NA",NA,"L",34.5,279.6,NA,NA,NA,2,0
"27436",88429,2008,1,15,"NA",NA,"L",35.4,270.2,NA,NA,NA,1,1
"27437",88430,2008,1,15,"NA",NA,"L",36.1,303.3,NA,NA,NA,1,1
"27438",88431,2008,1,15,"NA",NA,"L",36.5,321,NA,NA,NA,2,0
"27439",88432,2008,1,15,"NA",NA,"L",34.3,248.1,NA,NA,NA,1,1
"27440",88433,2008,1,15,"NA",NA,"L",35,277.6,NA,NA,NA,1,1
"27441",88434,2008,1,15,"NA",NA,"L",36.6,331.9,NA,NA,NA,1,1
"27442",88435,2008,1,15,"NA",NA,"L",37.9,354,NA,NA,NA,1,1
"27443",88436,2008,1,15,"NA",NA,"L",37.9,375.2,NA,NA,NA,2,0
"27444",88437,2008,1,15,"NA",NA,"L",36.5,315.1,NA,NA,NA,1,1
"27445",88438,2008,1,15,"NA",NA,"L",36,322.9,NA,NA,NA,2,0
"27446",88439,2008,1,15,"NA",NA,"L",35.9,320.7,NA,NA,NA,1,1
"27447",88440,2008,1,15,"NA",NA,"L",37.1,349,NA,NA,NA,2,0
"27448",88441,2008,1,15,"NA",NA,"L",36.3,314.5,NA,NA,NA,1,1
"27449",88442,2008,1,15,"NA",NA,"L",36.5,309.5,NA,NA,NA,1,1
"27450",88443,2008,1,15,"NA",NA,"L",36,291.4,NA,NA,NA,1,1
"27451",88444,2008,1,15,"NA",NA,"L",36.3,326.9,NA,NA,NA,1,1
"27452",88445,2008,1,15,"NA",NA,"L",37.5,346.4,NA,NA,NA,1,1
"27453",88446,2008,1,15,"NA",NA,"L",37.3,322.3,NA,NA,NA,1,1
"27454",88447,2008,1,15,"NA",NA,"L",37.9,323.6,NA,NA,NA,1,1
"27455",88448,2008,1,15,"NA",NA,"L",37.8,325.1,NA,NA,NA,1,1
"27456",88449,2008,1,15,"NA",NA,"L",37.6,332.1,NA,NA,NA,1,1
"27457",88450,2008,1,16,"NA",NA,"L",36.1,NA,357.8,NA,NA,1,0
"27458",88451,2008,1,16,"NA",NA,"L",38.1,NA,303.5,NA,NA,1,1
"27459",88452,2008,1,16,"NA",NA,"L",56,NA,1170.8,NA,NA,2,1
"27460",88453,2008,1,16,"NA",NA,"L",38.1,NA,310.5,NA,NA,2,0
"27461",88454,2008,1,16,"NA",NA,"L",57.9,NA,1222.2,NA,NA,2,1
"27462",88455,2008,1,16,"NA",NA,"L",27.5,NA,132,NA,NA,2,0
"27463",88456,2008,1,16,"NA",NA,"L",35.3,NA,259.7,NA,NA,1,1
"27464",88457,2008,1,16,"NA",NA,"L",68.1,NA,1766.9,NA,NA,2,1
"27465",88458,2008,1,16,"NA",NA,"L",29.1,NA,154,NA,NA,1,0
"27466",88459,2008,1,16,"NA",NA,"L",36.5,NA,286.2,NA,NA,2,0
"27467",88460,2008,1,16,"NA",NA,"L",59.4,NA,1358.5,NA,NA,2,1
"27468",88461,2008,1,16,"NA",NA,"L",38.8,NA,366.5,NA,NA,1,1
"27469",88462,2008,1,16,"NA",NA,"L",38.2,NA,327.9,NA,NA,1,0
"27470",88463,2008,1,16,"NA",NA,"L",39.5,NA,397.1,NA,NA,1,1
"27471",88464,2008,1,16,"NA",NA,"L",38.5,NA,360.8,NA,NA,1,0
"27472",88465,2008,1,16,"NA",NA,"L",38.8,NA,371.5,NA,NA,1,1
"27473",88466,2008,1,16,"NA",NA,"L",38,NA,328.9,NA,NA,1,1
"27474",88467,2008,1,16,"NA",NA,"L",69.7,NA,1772.4,NA,NA,2,1
"27475",88468,2008,1,16,"NA",NA,"L",76.7,NA,2772.9,NA,NA,2,1
"27476",88469,2008,1,16,"NA",NA,"L",33.5,NA,237.3,NA,NA,2,0
"27477",88470,2008,1,16,"NA",NA,"L",55.9,NA,999.5,NA,NA,2,1
"27478",88471,2008,1,16,"NA",NA,"L",59.1,NA,1245.5,NA,NA,2,1
"27479",88472,2008,1,16,"NA",NA,"L",38.1,NA,333.4,NA,NA,2,0
"27480",88473,2008,1,16,"NA",NA,"L",60.4,NA,1327.4,NA,NA,2,1
"27481",88474,2008,1,16,"NA",NA,"L",35.8,NA,289.5,NA,NA,2,0
"27482",88475,2008,1,16,"NA",NA,"L",34.7,NA,247.8,NA,NA,2,0
"27483",88476,2008,1,16,"NA",NA,"L",61.9,NA,1460,NA,NA,2,1
"27484",88477,2008,1,16,"NA",NA,"L",39.3,NA,406,NA,NA,2,0
"27485",88478,2008,1,16,"NA",NA,"L",60.2,NA,1512.9,NA,NA,2,1
"27486",88479,2008,1,16,"NA",NA,"L",37.6,NA,327.7,NA,NA,2,0
"27487",88480,2008,1,16,"NA",NA,"L",26.4,NA,118.7,NA,NA,1,0
"27488",88481,2008,1,16,"NA",NA,"L",27.7,NA,75.8,NA,NA,1,0
"27489",88482,2008,1,16,"NA",NA,"L",59.6,1560.2,1335.9,NA,NA,2,1
"27490",88483,2008,1,16,"NA",NA,"L",60.3,1913.6,1445.4,NA,NA,2,1
"27491",88635,2007,7,19,"NA",NA,"D",23,NA,NA,NA,NA,3,NA
"27492",88636,2007,7,19,"NA",NA,"D",21,NA,NA,NA,NA,3,NA
"27493",88637,2007,7,19,"NA",NA,"D",24,NA,NA,NA,NA,3,NA
"27494",88638,2007,7,23,"NA",NA,"D",12,NA,NA,NA,NA,3,NA
"27495",88639,2007,7,23,"NA",NA,"D",12,NA,NA,NA,NA,3,NA
"27496",88640,2007,7,23,"NA",NA,"D",14,NA,NA,NA,NA,3,NA
"27497",88641,2007,7,23,"NA",NA,"D",14,NA,NA,NA,NA,3,NA
"27498",88642,2007,7,23,"NA",NA,"D",11,NA,NA,NA,NA,3,NA
"27499",88643,2007,10,8,"NA",NA,"D",27,NA,NA,NA,NA,3,NA
"27500",88644,2007,10,8,"NA",NA,"D",18,NA,NA,NA,NA,3,NA
"27501",88645,2007,10,8,"NA",NA,"D",20,NA,NA,NA,NA,3,NA
"27502",88646,2007,7,20,"NA",NA,"D",24,NA,NA,NA,NA,3,NA
"27503",88647,2007,7,20,"NA",NA,"D",20,NA,NA,NA,NA,3,NA
"27504",88648,2007,7,20,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27505",88649,2007,7,20,"NA",NA,"D",20,NA,NA,NA,NA,3,NA
"27506",88650,2007,7,20,"NA",NA,"D",34,NA,NA,NA,NA,3,NA
"27507",88651,2007,7,20,"NA",NA,"D",22,NA,NA,NA,NA,3,NA
"27508",88652,2007,7,20,"NA",NA,"D",19,NA,NA,NA,NA,3,NA
"27509",88653,2007,7,20,"NA",NA,"D",19,NA,NA,NA,NA,3,NA
"27510",88654,2007,7,20,"NA",NA,"D",23,NA,NA,NA,NA,3,NA
"27511",88655,2007,7,20,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27512",88656,2007,7,20,"NA",NA,"D",22,NA,NA,NA,NA,3,NA
"27513",88657,2007,7,20,"NA",NA,"D",19,NA,NA,NA,NA,3,NA
"27514",88658,2007,7,20,"NA",NA,"D",29,NA,NA,NA,NA,3,NA
"27515",88659,2007,7,20,"NA",NA,"D",24,NA,NA,NA,NA,3,NA
"27516",88660,2007,9,20,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27517",88661,2007,9,20,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27518",88662,2007,9,20,"NA",NA,"D",28,NA,NA,NA,NA,3,NA
"27519",88663,2007,9,20,"NA",NA,"D",28,NA,NA,NA,NA,3,NA
"27520",88664,2007,9,20,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27521",88665,2007,9,20,"NA",NA,"D",24,NA,NA,NA,NA,3,NA
"27522",88666,2007,9,20,"NA",NA,"D",27,NA,NA,NA,NA,3,NA
"27523",88667,2007,9,20,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27524",88668,2007,9,20,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27525",88669,2007,9,20,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27526",88670,2007,9,20,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27527",88671,2007,9,20,"NA",NA,"D",28,NA,NA,NA,NA,3,NA
"27528",88672,2007,9,20,"NA",NA,"D",21,NA,NA,NA,NA,3,NA
"27529",88673,2007,9,20,"NA",NA,"D",24,NA,NA,NA,NA,3,NA
"27530",88674,2007,10,8,"NA",NA,"D",13,NA,NA,NA,NA,3,NA
"27531",88675,2007,10,8,"NA",NA,"D",21,NA,NA,NA,NA,3,NA
"27532",88676,2007,10,8,"NA",NA,"D",16,NA,NA,NA,NA,3,NA
"27533",88677,2007,10,9,"NA",NA,"D",22,NA,NA,NA,NA,3,NA
"27534",88678,2007,10,9,"NA",NA,"D",20,NA,NA,NA,NA,3,NA
"27535",88679,2007,10,9,"NA",NA,"D",15,NA,NA,NA,NA,3,NA
"27536",88680,2007,10,9,"NA",NA,"D",20,NA,NA,NA,NA,3,NA
"27537",88681,2007,10,22,"NA",NA,"D",17,NA,NA,NA,NA,3,NA
"27538",88682,2007,10,22,"NA",NA,"D",22,NA,NA,NA,NA,3,NA
"27539",88683,2007,10,22,"NA",NA,"D",19,NA,NA,NA,NA,3,NA
"27540",88684,2007,10,22,"NA",NA,"D",18,NA,NA,NA,NA,3,NA
"27541",88685,2007,10,22,"NA",NA,"D",18,NA,NA,NA,NA,3,NA
"27542",88686,2007,10,22,"NA",NA,"D",20,NA,NA,NA,NA,3,NA
"27543",88687,2007,10,22,"NA",NA,"D",27,NA,NA,NA,NA,3,NA
"27544",88688,2007,10,22,"NA",NA,"D",17,NA,NA,NA,NA,3,NA
"27545",88689,2007,10,22,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27546",88690,2007,10,22,"NA",NA,"D",21,NA,NA,NA,NA,3,NA
"27547",88691,2007,11,29,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27548",88692,2007,11,29,"NA",NA,"D",17,NA,NA,NA,NA,3,NA
"27549",88693,2007,11,29,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27550",88694,2007,11,29,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27551",88695,2007,11,29,"NA",NA,"D",17,NA,NA,NA,NA,3,NA
"27552",88696,2007,11,29,"NA",NA,"D",30,NA,NA,NA,NA,3,NA
"27553",88697,2007,11,29,"NA",NA,"D",16,NA,NA,NA,NA,3,NA
"27554",88698,2007,11,29,"NA",NA,"D",19,NA,NA,NA,NA,3,NA
"27555",88699,2007,11,29,"NA",NA,"D",25,NA,NA,NA,NA,3,NA
"27556",88700,2007,11,29,"NA",NA,"D",26,NA,NA,NA,NA,3,NA
"27557",88701,2007,11,29,"NA",NA,"D",29,NA,NA,NA,NA,3,NA
